城市,景点名,地点,距离,坐标,评论数,评论分,热评分,封面,是否免费,价格,原价,类别信息,标签,是否5A
上海,火山鲨鱼馆,滴水湖临港地区,距市中心54.6km,"30.91788, 121.915004",43,4.6,3.6,https://dimg04.c-ctrip.com/images/0105q120009bwu64j6D2C.jpg,False,0,0,,,
上海,上海 ·【肆笑喜剧】【贰叁叁】爆笑脱口秀|淮海中路|情侣约会,淮海路/新天地地区,距市中心2.0km,"31.222829, 121.465981",0,0.0,3.6,https://dimg04.c-ctrip.com/images/0100c12000igoykfuE3FC.jpg,False,0,0,,"演出, 脱口秀",
上海,钟书阁(松江泰晤士小镇店),佘山/松江大学城,距市中心34.4km,"31.040223, 121.201441",135,4.7,3.6,https://dimg04.c-ctrip.com/images/100g1f000001gqx0u4D22.jpg,True,0,0,,,
苏州,苏州 · 陶喆2025 《Soul Power II》世界巡回演唱会,,距上海69.3km,"31.313398, 120.756268",0,0.0,6.4,https://dimg04.c-ctrip.com/images/0102j12000iuhd9kt505A.jpg,False,0,0,,演唱会,
上海,广富林郊野公园,佘山/松江大学城,距市中心33.3km,"31.074869, 121.186543",86,4.4,3.6,https://dimg04.c-ctrip.com/images/01070120009zdcv2aBC95.jpg,True,0,0,,,
上海,【上海】音乐剧《大状王》,衡山路地区,距市中心2.3km,"31.218189, 121.468673",0,0.0,3.6,https://dimg04.c-ctrip.com/images/0102q12000geb6yuoB848.jpg,False,0,0,,"演出, 话剧",
上海,上海 · 高智商完美犯罪电影改编《夺魂索》-致敬希区柯克系列话剧,人民广场地区,距市中心612m,"31.241623, 121.481946",0,0.0,3.6,https://dimg04.c-ctrip.com/images/0106112000h45qbpn2FCA.png,False,0,0,,"演出, 话剧",
上海,鲁迅纪念馆,四川北路商业区,距市中心4.5km,"31.275505, 121.490442",103,0,3.6,https://dimg04.c-ctrip.com/images/0100k12000f6rcy341406.jpg,True,0,0,,,
上海,浦东新区陆家嘴图书馆,陆家嘴,距市中心4.5km,"31.247632, 121.525499",9042,4.7,3.6,https://dimg04.c-ctrip.com/images/0104c120008jpivvsE5A1.jpg,True,0,0,,,
上海,米奇大街,迪士尼度假区,距市中心20.4km,"31.148036, 121.668029",262,4.7,3.6,https://dimg04.c-ctrip.com/images/1006050000000m7kgE2CE.jpg,False,0,0,,夜游观景,
上海,梦幻世界(上海迪士尼乐园店),迪士尼度假区,距市中心20.1km,"31.150738, 121.666337",119,4.7,3.6,https://dimg04.c-ctrip.com/images/100a0j000000ayu44CDD7.jpg,False,0,0,,漂流,
上海,鲁迅故居,四川北路商业区,距市中心4.1km,"31.271819, 121.491204",104,0,3.6,https://dimg04.c-ctrip.com/images/0103m120009dfeefr6F79.jpg,False,0,0,,历史建筑,
上海,涟泉大江户(上海莘庄店),莘庄工业区,距市中心17.5km,"31.11078, 121.368643",380,4.6,3.6,https://dimg04.c-ctrip.com/images/10091f000001gsoqdFC85.jpg,False,299.0,0,,"遛娃宝藏地, 洗浴泡汤",
苏州,华谊兄弟电影世界,,距上海67.2km,"31.380827, 120.793334",7786,4.4,6.2,https://dimg04.c-ctrip.com/images/10010v000000k6oka1D87.jpg,False,215.0,228.0,苏州亲子景点榜 No.3,"遛娃宝藏地, 影视基地",
上海,白云观,豫园地区,距市中心1.1km,"31.2307, 121.490375",130,4.6,3.6,https://dimg04.c-ctrip.com/images/10050d0000006rjgeC1FB.jpg,False,0,0,,历史建筑,
上海,中国证券博物馆,外滩核心区,距市中心2.2km,"31.249773, 121.497475",29,4.7,3.6,https://dimg04.c-ctrip.com/images/01002120009414icf6965.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,国际乒联博物馆和中国乒乓球博物馆,打浦桥地区,距市中心4.2km,"31.198924, 121.487789",75,4.7,3.6,https://dimg04.c-ctrip.com/images/01A3r120008zcwgp1BA08.jpg,True,0,0,,"博物馆, 场馆展馆",
苏州,苏州赏梅花,苏州,江苏,"31.341612, 120.5873",0,0.0,6.9,https://dimg04.c-ctrip.com/images/0101s12000b94z7tp9C5F.jpg,False,0,0,苏州特色体验榜 No.1,,
上海,上海 · 汉堡黄《你在想什么》双城限定·特别专场,上海火车站地区,距市中心3.2km,"31.259745, 121.459798",0,0.0,3.7,https://dimg04.c-ctrip.com/images/0102f12000igns4id4F5C.png,False,0,0,,livehouse,
上海,米奇童话专列,迪士尼度假区,距市中心20.2km,"31.148545, 121.665732",97,4.7,3.5,https://dimg04.c-ctrip.com/images/100s1f000001gx5nz7694.jpg,False,0,0,,"演出, 现场演出",
上海,上海 · 限智级纯狱风喜剧《低智商犯罪》,人民广场地区,距市中心605m,"31.241584, 121.481862",0,0.0,3.5,https://dimg04.c-ctrip.com/images/0103s12000ihv80guEDEA.png,False,0,0,,"演出, 沉浸式戏剧",
上海,顾村公园自然谷恐龙乐园,顾村公园地区,距市中心15.7km,"31.34668, 121.377566",333,4.3,3.6,https://dimg04.c-ctrip.com/images/0105412000aqri8f1F764.jpg,False,0,0,,"遛娃宝藏地, 游乐场",
上海,苏州河游览,长风公园地区,距市中心7.5km,"31.224971, 121.402583",32,4.5,3.6,https://dimg04.c-ctrip.com/images/1lo1h12000dxehzll5779.jpg,False,60.0,0.0,,乘船游览 ,
苏州,网师园,,距上海80.2km,"31.304153, 120.64035",2720,4.7,6.7,https://dimg04.c-ctrip.com/images/1lo3y12000ddcm8lv852D.jpg,False,30.0,30.0,江苏园林景点榜 No.5,"遛娃宝藏地, 赏花胜地",4A
上海,复旦大学-博物馆,江湾/五角场商业区,距市中心7.8km,"31.302386, 121.506024",33,4.7,3.6,https://dimg04.c-ctrip.com/images/0106w12000f6qbluvFC58.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,世纪大道樱桃园,陆家嘴,距市中心3.9km,"31.239775, 121.520708",4843,4.7,3.6,https://dimg04.c-ctrip.com/images/0101x12000f6q686d06FC.jpg,True,0,0,,"赏花胜地, 园林花园",
上海,乍浦路桥,外滩核心区,距市中心2.1km,"31.250207, 121.494394",31,4.8,3.6,https://dimg04.c-ctrip.com/images/0105t12000f6u0ykp7FBB.jpg,True,0,0,,地标观景,
上海,上海 · 音乐剧《梵高》,人民广场地区,距市中心248m,"31.235542, 121.477816",0,0.0,3.5,https://dimg04.c-ctrip.com/images/0102j12000iev1uliF75E.png,False,0,0,,"演出, 话剧",
上海,上海失恋博物馆,人民广场地区,距市中心1.2km,"31.242508, 121.490194",189,3.9,3.6,https://dimg04.c-ctrip.com/images/100g14000000w6n0s844B.jpg,False,29.9,0.0,,"特色展馆, 博物馆",
上海,峡谷漂流,佘山/松江大学城,距市中心28.8km,"31.103953, 121.221226",10,4.5,3.5,https://dimg04.c-ctrip.com/images/100s14000000w7m770EE5.jpg,False,0,0,,漂流,
上海,幻境空间超级元宇宙(上海店),北外滩地区,距市中心1.5km,"31.249984, 121.478697",22,2.6,3.5,https://dimg04.c-ctrip.com/images/1lo0v12000brpv508CA30.jpg,False,59.9,159.0,,特色展馆,
上海,探险岛,迪士尼度假区,距市中心20.5km,"31.149423, 121.669472",157,4.6,3.6,https://dimg04.c-ctrip.com/images/100f1e000001fub742080.jpg,False,0,0,,漂流,
上海,小红楼La Villa Rouge(衡山路店),徐家汇地区,距市中心4.7km,"31.204182, 121.44831",69,4.7,3.6,https://dimg04.c-ctrip.com/images/0105712000f6t6efhE19E.jpg,True,0,0,,历史建筑,
上海,黑色博物馆BLACK MUSEUM,上海火车站地区,距市中心2.3km,"31.250946, 121.463138",5,4.2,3.5,https://dimg04.c-ctrip.com/images/0101y12000dd1m5nz7F04.jpg,False,76.0,0.0,,"博物馆, 场馆展馆",
苏州,阳澄湖,,距上海68.6km,"31.429952, 120.794784",106,4.5,6.2,https://dimg04.c-ctrip.com/images/0100j12000h149a793E31.jpg,True,0,0,苏州必打卡景点榜 No.18,"遛娃宝藏地, 自然山水",
上海,上海银行博物馆,淮海路/新天地地区,距市中心1.6km,"31.222338, 121.482883",318,4.6,3.5,https://dimg04.c-ctrip.com/images/01008120009igqt7wC752.jpg,False,0,0,,"博物馆, 场馆展馆",
上海,M50创意园,长寿路商业区,距市中心3.0km,"31.254456, 121.455795",255,4.6,3.5,https://dimg04.c-ctrip.com/images/0105w12000f6t3kleD0E5.jpg,True,0,0,,地标观景,
上海,上海 · 音乐剧《女神在看》,人民广场地区,距市中心577m,"31.240096, 121.484362",0,0.0,3.5,https://dimg04.c-ctrip.com/images/0101o12000htj33p39A46.png,False,0,0,,"演出, 话剧",
上海,上海话剧艺术中心,淮海路/新天地地区,距市中心3.6km,"31.220075, 121.447556",86,4.7,3.5,https://dimg04.c-ctrip.com/images/1lo4n12000dn2t3e47A7B.png,True,0,0,,"演出, 场馆展馆",
上海,上海 · 【71特别秀】沪语/普通话脱口秀·SpicyComedy,淮海路/新天地地区,距市中心1.2km,"31.225475, 121.481258",0,0.0,3.9,https://dimg04.c-ctrip.com/images/0104w12000iq7r62j04E4.png,False,0,0,,"演出, 脱口秀",
苏州,沧浪亭,,距上海80.9km,"31.300686, 120.632192",1976,4.7,6.7,https://dimg04.c-ctrip.com/images/0103212000f9vffuvAC0D.jpg,False,15.0,15.0,江苏园林景点榜 No.6,"遛娃宝藏地, 赏花胜地",
上海,snh48星梦剧院,四川北路商业区,距市中心3.3km,"31.262448, 121.49699",13,4.8,3.5,https://dimg04.c-ctrip.com/images/100t1f000001gq9us4961.jpg,False,0,0,,"演出, 场馆展馆",
上海,复星艺术中心,外滩核心区,距市中心2.4km,"31.23251, 121.504731",252,4.6,3.5,https://dimg04.c-ctrip.com/images/10081f000001gqgwhCD2A.jpg,True,0,0,,场馆展馆,
上海,上海 · 《暗恋桃花源》纪念版,徐家汇地区,距市中心5.3km,"31.199211, 121.446443",0,0.0,3.5,https://dimg04.c-ctrip.com/images/0104812000ilks9de5FCF.jpg,False,0,0,,"演出, 话剧",
上海,交通银行博物馆,陆家嘴,距市中心3.1km,"31.244959, 121.510716",6069,4.7,3.5,https://dimg04.c-ctrip.com/images/0105312000f6twdkw1ACE.jpg,True,0,0,,"博物馆, 场馆展馆",
上海,上海 · 音乐剧《尘封十三载》,淮海路/新天地地区,距市中心567m,"31.2347, 121.485942",0,0.0,3.5,https://dimg04.c-ctrip.com/images/0101w12000ihjrhd92E3D.jpg,False,0,0,,"演出, 话剧",
上海,上海欢乐谷吉鑫照国际大马戏《丝路传奇》,佘山/松江大学城,距市中心29.0km,"31.100429, 121.220836",22,4.4,3.5,https://dimg04.c-ctrip.com/images/1lo1512000f4lq9o5DAC7.jpg,False,288.0,0,,演出,
上海,彩虹桥,,距市中心44.1km,"31.143514, 121.030418",24,4.3,3.5,https://dimg04.c-ctrip.com/images/0102812000f6r5gwh443C.jpg,False,0,0,,地标观景,
上海,老码头,打浦桥地区,距市中心3.3km,"31.225078, 121.512289",146,4.4,3.5,https://dimg04.c-ctrip.com/images/100c1f000001gsxuiC272.jpg,True,0,0,,,
上海,曲水兰亭,虹桥地区,距市中心9.6km,"31.195852, 121.39078",2,3.5,3.5,https://dimg04.c-ctrip.com/images/0103v12000go7db7b7F30.png,False,0,0,,,
苏州,苏州游船观光,苏州,江苏,"31.341612, 120.587391",0,0.0,6.8,https://dimg04.c-ctrip.com/images/0105r120008vraxfn07DB.jpg,False,0,0,苏州特色体验榜 No.2,,
上海,冰雪奇缘：欢唱盛会,迪士尼度假区,距市中心19.9km,"31.150596, 121.663587",147,4.8,3.5,https://dimg04.c-ctrip.com/images/1A04170000012lnlyFBF0.jpg,False,0,0,,"演出, 现场演出",
上海,华山路,静安寺/南京西路,距市中心2.8km,"31.229091, 121.451652",101,4.7,3.5,https://dimg04.c-ctrip.com/images/01007120009dlerre6EE8.jpg,True,0,0,,城市漫步,
上海,金泽镇,青浦朱家角/东方绿舟,距市中心56.8km,"31.041805, 120.928882",87,4.5,3.5,https://dimg04.c-ctrip.com/images/0585d12000b244uso92EB.jpg,True,0,0,,"古镇古村, 自然山水",
上海,寒山寺,崇明岛/长兴岛/横沙岛,距市中心44.3km,"31.629515, 121.4088",5,4.2,3.5,https://dimg04.c-ctrip.com/images/0104a120009ddfp9bE56C.jpg,False,0,0,,历史建筑,
上海,《跃动千年 敦煌印记》敦煌壁画中的体育文化主题展,人民广场地区,距市中心405m,"31.239727, 121.478533",0,0.0,3.5,https://dimg04.c-ctrip.com/images/0101h12000h5mgxpn95C8.png,False,0,0,,"特色展馆, 展览",
昆山,苏州昆曲表演,昆山,苏州,"31.272388, 121.008504",0,0.0,5.8,https://dimg04.c-ctrip.com/images/0100w120009rkil3iE4A8.jpg,False,0,0,苏州特色体验榜 No.9,,
