序号,景区名称,客流数,舒适度,时间
463528,上海科技馆,8810,一般,2018/7/22 10:58
463529,上海大观园,22,舒适,2018/7/22 10:57
463530,上海老码头景区,461,舒适,2018/7/22 10:57
463531,上海影视乐园,200,舒适,2018/7/22 10:56
463532,上海鲁迅公园,1041,舒适,2018/7/22 10:56
463533,上海韩湘水博园,78,舒适,2018/7/22 10:55
463534,上海召稼楼景区,0,舒适,2018/7/22 10:55
463535,廊下生态园,0,舒适,2018/7/22 10:55
463536,朱家角古镇,1586,较舒适,2018/7/22 10:55
463537,上海国际时尚中心,132,舒适,2018/7/22 10:55
463538,上海田子坊景区,1030,舒适,2018/7/22 10:55
463539,上海野生动物园,1416,舒适,2018/7/22 10:55
463540,上海杜莎夫人蜡像馆,851,较舒适,2018/7/22 10:55
463541,上海城市规划展示馆,18,舒适,2018/7/22 10:55
463542,上海M50创意园,272,舒适,2018/7/22 10:55
463543,长风海洋世界景区,39,舒适,2018/7/22 10:55
463544,上海召稼楼景区,0,舒适,2018/7/22 10:55
463545,上海佘山国家森林公园·西佘山园,173,舒适,2018/7/22 10:55
463546,上海博物馆,1992,较舒适,2018/7/22 10:55
463547,上海佘山国家森林公园·东佘山园,56,舒适,2018/7/22 10:55
463548,上海海洋水族馆,1936,较舒适,2018/7/22 10:55
463549,中国航海博物馆,0,舒适,2018/7/22 10:55
463550,上海召稼楼景区,0,舒适,2018/7/22 10:55
463551,上海长风公园,0,舒适,2018/7/22 10:55
463552,上海自然博物馆（上海科技馆分馆）,3216,较舒适,2018/7/22 10:54
463553,上海古猗园,641,舒适,2018/7/22 10:54
463554,上海玻璃博物馆,0,舒适,2018/7/22 10:54
463555,上海海湾国家森林公园,0,舒适,2018/7/22 10:54
463556,上海鲁迅公园,1042,舒适,2018/7/22 10:54
463557,上海老码头景区,338,舒适,2018/7/22 10:54
463558,东方假日田园,0,舒适,2018/7/22 10:53
463559,上海和平公园,227,舒适,2018/7/22 10:53
463560,上海月湖雕塑公园,11,舒适,2018/7/22 10:53
463561,上海鲁迅公园,1039,舒适,2018/7/22 10:52
463562,上海世纪公园,84,舒适,2018/7/22 10:52
463563,上海科技馆,8645,一般,2018/7/22 10:52
463564,上海大观园,22,舒适,2018/7/22 10:52
463565,上海宝山国际民间艺术博览馆景区,213,舒适,2018/7/22 10:51
463566,上海自然博物馆（上海科技馆分馆）,3124,较舒适,2018/7/22 10:51
463567,上海影视乐园,200,舒适,2018/7/22 10:51
463568,上海老码头景区,215,舒适,2018/7/22 10:51
463569,上海召稼楼景区,0,舒适,2018/7/22 10:50
463570,上海宋庆龄故居纪念馆,0,舒适,2018/7/22 10:50
463571,上海佘山国家森林公园·西佘山园,174,舒适,2018/7/22 10:50
463572,上海野生动物园,1377,舒适,2018/7/22 10:50
463573,上海召稼楼景区,0,舒适,2018/7/22 10:50
463574,上海鲁迅公园,1041,舒适,2018/7/22 10:50
463575,上海佘山国家森林公园·东佘山园,56,舒适,2018/7/22 10:50
463576,上海自然博物馆（上海科技馆分馆）,3100,较舒适,2018/7/22 10:49
463577,上海田子坊景区,986,舒适,2018/7/22 10:49
463578,上海古猗园,641,舒适,2018/7/22 10:49
463579,上海玻璃博物馆,0,舒适,2018/7/22 10:49
463580,上海自然博物馆（上海科技馆分馆）,3083,较舒适,2018/7/22 10:48
463581,上海自然博物馆（上海科技馆分馆）,3064,舒适,2018/7/22 10:48
463582,东方假日田园,0,舒适,2018/7/22 10:48
463583,上海鲁迅公园,1044,舒适,2018/7/22 10:48
463584,上海月湖雕塑公园,14,舒适,2018/7/22 10:48
463585,上海大观园,22,舒适,2018/7/22 10:47
463586,上海老码头景区,392,舒适,2018/7/22 10:47
463587,上海科技馆,8312,一般,2018/7/22 10:47
463588,上海影视乐园,200,舒适,2018/7/22 10:46
463589,上海鲁迅公园,1047,舒适,2018/7/22 10:46
463590,锦江乐园,0,舒适,2018/7/22 10:45
463591,锦江乐园,0,舒适,2018/7/22 10:45
463592,上海野生动物园,1401,舒适,2018/7/22 10:45
463593,上海嘉定州桥,1740,舒适,2018/7/22 10:45
463594,上海南翔景区,2257,较舒适,2018/7/22 10:45
463595,上海汽车博览公园,162,舒适,2018/7/22 10:45
463596,上海召稼楼景区,0,舒适,2018/7/22 10:45
463597,上海国际赛车场旅游景区,86,舒适,2018/7/22 10:45
463598,上海佘山国家森林公园·西佘山园,172,舒适,2018/7/22 10:45
463599,上海宏泰园,2182,较舒适,2018/7/22 10:45
463600,华亭人家·毛桥村,56,舒适,2018/7/22 10:45
463601,上海佘山国家森林公园·东佘山园,52,舒适,2018/7/22 10:45
463602,上海召稼楼景区,0,舒适,2018/7/22 10:45
463603,上海马陆葡萄艺术村,33,舒适,2018/7/22 10:45
463604,上海鲁迅公园,1048,舒适,2018/7/22 10:44
463605,上海田子坊景区,990,舒适,2018/7/22 10:44
463606,上海老码头景区,269,舒适,2018/7/22 10:44
463607,上海玻璃博物馆,0,舒适,2018/7/22 10:44
463608,上海辰山植物园,14,舒适,2018/7/22 10:44
463609,上海古猗园,641,舒适,2018/7/22 10:44
463610,上海和平公园,233,舒适,2018/7/22 10:43
463611,中国航海博物馆,0,舒适,2018/7/22 10:43
463612,东方假日田园,0,舒适,2018/7/22 10:43
463613,上海鲁迅公园,1044,舒适,2018/7/22 10:42
463614,上海科技馆,7980,较舒适,2018/7/22 10:42
463615,上海世纪公园,78,舒适,2018/7/22 10:42
463616,上海月湖雕塑公园,11,舒适,2018/7/22 10:42
463617,上海大观园,22,舒适,2018/7/22 10:42
463618,上海自然博物馆（上海科技馆分馆）,2917,较舒适,2018/7/22 10:41
463619,上海影视乐园,200,舒适,2018/7/22 10:41
463620,上海老码头景区,303,舒适,2018/7/22 10:41
463621,上海鲁迅公园,1049,舒适,2018/7/22 10:40
463622,上海长风公园,0,舒适,2018/7/22 10:40
463623,上海佘山国家森林公园·西佘山园,177,舒适,2018/7/22 10:40
463624,上海召稼楼景区,0,舒适,2018/7/22 10:40
463625,上海召稼楼景区,0,舒适,2018/7/22 10:40
463626,上海召稼楼景区,0,舒适,2018/7/22 10:40
463627,上海佘山国家森林公园·东佘山园,52,舒适,2018/7/22 10:40
463628,上海古猗园,641,舒适,2018/7/22 10:39
463629,上海野生动物园,1405,舒适,2018/7/22 10:39
463630,上海海湾国家森林公园,0,舒适,2018/7/22 10:39
463631,上海玻璃博物馆,0,舒适,2018/7/22 10:39
463632,上海自然博物馆（上海科技馆分馆）,2814,较舒适,2018/7/22 10:38
463633,上海鲁迅公园,1063,舒适,2018/7/22 10:38
463634,上海老码头景区,481,舒适,2018/7/22 10:38
463635,上海田子坊景区,979,舒适,2018/7/22 10:38
463636,东方假日田园,0,舒适,2018/7/22 10:38
463637,上海月湖雕塑公园,19,舒适,2018/7/22 10:37
463638,上海大观园,22,舒适,2018/7/22 10:37
463639,上海鲁迅公园,1067,舒适,2018/7/22 10:36
463640,上海科技馆,7647,较舒适,2018/7/22 10:36
463641,上海影视乐园,200,舒适,2018/7/22 10:36
463642,上海召稼楼景区,0,舒适,2018/7/22 10:35
463643,朱家角古镇,1364,较舒适,2018/7/22 10:35
463644,上海召稼楼景区,0,舒适,2018/7/22 10:35
463645,上海佘山国家森林公园·东佘山园,59,舒适,2018/7/22 10:35
463646,上海老码头景区,358,舒适,2018/7/22 10:35
463647,上海佘山国家森林公园·西佘山园,189,舒适,2018/7/22 10:35
463648,上海鲁迅公园,1067,舒适,2018/7/22 10:34
463649,上海古猗园,641,舒适,2018/7/22 10:34
463650,中国航海博物馆,0,舒适,2018/7/22 10:34
463651,上海玻璃博物馆,0,舒适,2018/7/22 10:34
463652,上海野生动物园,1399,舒适,2018/7/22 10:34
463653,东方假日田园,0,舒适,2018/7/22 10:33
463654,上海和平公园,216,舒适,2018/7/22 10:33
463655,上海世纪公园,74,舒适,2018/7/22 10:32
463656,上海鲁迅公园,1069,舒适,2018/7/22 10:32
463657,上海老码头景区,235,舒适,2018/7/22 10:32
463658,上海田子坊景区,945,舒适,2018/7/22 10:32
463659,上海月湖雕塑公园,23,舒适,2018/7/22 10:32
463660,上海大观园,22,舒适,2018/7/22 10:32
463661,上海科技馆,7300,较舒适,2018/7/22 10:31
463662,上海影视乐园,200,舒适,2018/7/22 10:31
463663,上海鲁迅公园,1068,舒适,2018/7/22 10:30
463664,锦江乐园,0,舒适,2018/7/22 10:30
463665,上海嘉定州桥,1768,舒适,2018/7/22 10:30
463666,上海市青少年校外活动营地——东方绿舟,32,舒适,2018/7/22 10:30
463667,上海佘山国家森林公园·西佘山园,192,舒适,2018/7/22 10:30
463668,上海佘山国家森林公园·东佘山园,54,舒适,2018/7/22 10:30
463669,上海南翔景区,2229,较舒适,2018/7/22 10:30
463670,碧海金沙景区,0,舒适,2018/7/22 10:30
463671,上海汽车博览公园,243,舒适,2018/7/22 10:30
463672,上海花米庄行乡村旅游景区,0,舒适,2018/7/22 10:30
463673,上海马陆葡萄艺术村,46,舒适,2018/7/22 10:30
463674,上海玉穗绿苑,0,舒适,2018/7/22 10:30
463675,上海国际赛车场旅游景区,86,舒适,2018/7/22 10:30
463676,上海中医药博物馆,262,舒适,2018/7/22 10:30
463677,上海宏泰园,2182,较舒适,2018/7/22 10:30
463678,上海都市菜园景区,0,舒适,2018/7/22 10:30
463679,华亭人家·毛桥村,50,舒适,2018/7/22 10:30
463680,上海召稼楼景区,0,舒适,2018/7/22 10:30
463681,上海召稼楼景区,0,舒适,2018/7/22 10:30
463682,锦江乐园,0,舒适,2018/7/22 10:30
463683,上海鲜花港,0,舒适,2018/7/22 10:30
463684,上海野生动物园,1403,舒适,2018/7/22 10:29
463685,上海古猗园,641,舒适,2018/7/22 10:29
463686,上海老码头景区,412,舒适,2018/7/22 10:29
463687,上海辰山植物园,14,舒适,2018/7/22 10:29
463688,上海玻璃博物馆,0,舒适,2018/7/22 10:29
463689,东方假日田园,0,舒适,2018/7/22 10:28
463690,上海鲁迅公园,1069,舒适,2018/7/22 10:28
463691,上海月湖雕塑公园,22,舒适,2018/7/22 10:27
463692,上海大观园,17,舒适,2018/7/22 10:27
463693,上海鲁迅公园,1070,舒适,2018/7/22 10:26
463694,上海老码头景区,446,舒适,2018/7/22 10:26
463695,上海田子坊景区,975,舒适,2018/7/22 10:26
463696,上海科技馆,6979,较舒适,2018/7/22 10:25
463697,上海博物馆,1571,较舒适,2018/7/22 10:25
463698,上海M50创意园,245,舒适,2018/7/22 10:25
463699,上海影视乐园,200,舒适,2018/7/22 10:25
463700,上海长风公园,0,舒适,2018/7/22 10:25
463701,上海佘山国家森林公园·东佘山园,55,舒适,2018/7/22 10:25
463702,廊下生态园,0,舒适,2018/7/22 10:25
463703,上海城市规划展示馆,46,舒适,2018/7/22 10:25
463704,上海海洋水族馆,1712,较舒适,2018/7/22 10:25
463705,上海杜莎夫人蜡像馆,514,舒适,2018/7/22 10:25
463706,长风海洋世界景区,36,舒适,2018/7/22 10:25
463707,中国航海博物馆,0,舒适,2018/7/22 10:24
463708,上海召稼楼景区,0,舒适,2018/7/22 10:24
463709,上海召稼楼景区,0,舒适,2018/7/22 10:24
463710,上海佘山国家森林公园·西佘山园,213,舒适,2018/7/22 10:24
463711,上海古猗园,641,舒适,2018/7/22 10:24
463712,上海玻璃博物馆,0,舒适,2018/7/22 10:24
463713,上海海湾国家森林公园,0,舒适,2018/7/22 10:24
463714,上海鲁迅公园,1068,舒适,2018/7/22 10:24
463715,上海和平公园,209,舒适,2018/7/22 10:23
463716,上海老码头景区,324,舒适,2018/7/22 10:23
463717,上海野生动物园,1396,舒适,2018/7/22 10:23
463718,东方假日田园,0,舒适,2018/7/22 10:23
463719,上海世纪公园,76,舒适,2018/7/22 10:22
463720,上海大观园,17,舒适,2018/7/22 10:22
463721,上海月湖雕塑公园,18,舒适,2018/7/22 10:22
463722,上海鲁迅公园,1071,舒适,2018/7/22 10:22
463723,上海田子坊景区,942,舒适,2018/7/22 10:21
463724,上海环球金融中心观光厅,0,舒适,2018/7/22 10:20
463725,上海环球金融中心观光厅,0,舒适,2018/7/22 10:20
463726,上海影视乐园,200,舒适,2018/7/22 10:20
463727,上海科技馆,6597,较舒适,2018/7/22 10:20
463728,上海佘山国家森林公园·东佘山园,56,舒适,2018/7/22 10:20
463729,上海鲁迅公园,1069,舒适,2018/7/22 10:20
463730,上海老码头景区,201,舒适,2018/7/22 10:20
463731,上海古猗园,641,舒适,2018/7/22 10:19
463732,上海玻璃博物馆,0,舒适,2018/7/22 10:19
463733,上海召稼楼景区,0,舒适,2018/7/22 10:19
463734,上海召稼楼景区,0,舒适,2018/7/22 10:19
463735,上海召稼楼景区,0,舒适,2018/7/22 10:19
463736,上海佘山国家森林公园·西佘山园,213,舒适,2018/7/22 10:19
463737,上海鲁迅公园,1063,舒适,2018/7/22 10:18
463738,东方假日田园,0,舒适,2018/7/22 10:18
463739,上海野生动物园,1412,舒适,2018/7/22 10:18
463740,上海老码头景区,378,舒适,2018/7/22 10:17
463741,上海大观园,17,舒适,2018/7/22 10:17
463742,上海月湖雕塑公园,20,舒适,2018/7/22 10:16
463743,上海鲁迅公园,1064,舒适,2018/7/22 10:16
463744,上海嘉定州桥,1684,舒适,2018/7/22 10:15
463745,上海南翔景区,2246,较舒适,2018/7/22 10:15
463746,上海汽车博览公园,315,舒适,2018/7/22 10:15
463747,朱家角古镇,1169,较舒适,2018/7/22 10:15
463748,上海马陆葡萄艺术村,60,舒适,2018/7/22 10:15
463749,上海影视乐园,200,舒适,2018/7/22 10:15
463750,锦江乐园,0,舒适,2018/7/22 10:15
463751,上海田子坊景区,851,舒适,2018/7/22 10:15
463752,上海国际赛车场旅游景区,86,舒适,2018/7/22 10:15
463753,上海宏泰园,2180,较舒适,2018/7/22 10:15
463754,华亭人家·毛桥村,49,舒适,2018/7/22 10:15
463755,锦江乐园,0,舒适,2018/7/22 10:15
463756,上海科技馆,6227,较舒适,2018/7/22 10:15
463757,上海佘山国家森林公园·西佘山园,212,舒适,2018/7/22 10:14
463758,上海辰山植物园,14,舒适,2018/7/22 10:14
463759,上海古猗园,641,舒适,2018/7/22 10:14
463760,上海玻璃博物馆,0,舒适,2018/7/22 10:14
463761,上海召稼楼景区,0,舒适,2018/7/22 10:14
463762,上海鲁迅公园,1064,舒适,2018/7/22 10:14
463763,上海佘山国家森林公园·东佘山园,55,舒适,2018/7/22 10:14
463764,上海召稼楼景区,0,舒适,2018/7/22 10:14
463765,上海老码头景区,255,舒适,2018/7/22 10:14
463766,上海环球金融中心观光厅,382,舒适,2018/7/22 10:13
463767,东方假日田园,0,舒适,2018/7/22 10:13
463768,上海国际旅游度假区,32593,舒适,2018/7/22 10:13
463769,上海和平公园,212,舒适,2018/7/22 10:13
463770,中国航海博物馆,0,舒适,2018/7/22 10:12
463771,上海世纪公园,72,舒适,2018/7/22 10:12
463772,上海野生动物园,1402,舒适,2018/7/22 10:12
463773,上海大观园,15,舒适,2018/7/22 10:12
463774,上海鲁迅公园,1063,舒适,2018/7/22 10:12
463775,上海月湖雕塑公园,18,舒适,2018/7/22 10:11
463776,上海老码头景区,432,舒适,2018/7/22 10:11
463777,上海徐家汇源景区,1370,舒适,2018/7/22 10:10
463778,上海鲁迅公园,1064,舒适,2018/7/22 10:10
463779,上海长风公园,0,舒适,2018/7/22 10:10
463780,上海召稼楼景区,0,舒适,2018/7/22 10:09
463781,上海国际旅游度假区,32593,舒适,2018/7/22 10:09
463782,上海古猗园,641,舒适,2018/7/22 10:09
463783,上海佘山国家森林公园·西佘山园,215,舒适,2018/7/22 10:09
463784,上海玻璃博物馆,0,舒适,2018/7/22 10:09
463785,上海召稼楼景区,0,舒适,2018/7/22 10:09
463786,上海海湾国家森林公园,0,舒适,2018/7/22 10:09
463787,上海田子坊景区,861,舒适,2018/7/22 10:09
463788,上海影视乐园,200,舒适,2018/7/22 10:09
463789,上海科技馆,5813,较舒适,2018/7/22 10:09
463790,上海佘山国家森林公园·东佘山园,62,舒适,2018/7/22 10:09
463791,上海鲁迅公园,1067,舒适,2018/7/22 10:08
463792,上海老码头景区,466,舒适,2018/7/22 10:08
463793,东方假日田园,0,舒适,2018/7/22 10:08
463794,上海大观园,15,舒适,2018/7/22 10:07
463795,上海野生动物园,1359,舒适,2018/7/22 10:07
463796,上海月湖雕塑公园,18,舒适,2018/7/22 10:06
463797,上海鲁迅公园,1069,舒适,2018/7/22 10:06
463798,上海老码头景区,344,舒适,2018/7/22 10:05
463799,上海鲁迅公园,1070,舒适,2018/7/22 10:04
463800,上海佘山国家森林公园·西佘山园,226,舒适,2018/7/22 10:04
463801,上海古猗园,641,舒适,2018/7/22 10:04
463802,上海玻璃博物馆,0,舒适,2018/7/22 10:04
463803,上海召稼楼景区,0,舒适,2018/7/22 10:04
463804,上海科技馆,5483,较舒适,2018/7/22 10:04
463805,上海影视乐园,200,舒适,2018/7/22 10:04
463806,上海召稼楼景区,0,舒适,2018/7/22 10:04
463807,上海召稼楼景区,0,舒适,2018/7/22 10:04
463808,上海佘山国家森林公园·东佘山园,63,舒适,2018/7/22 10:04
463809,东方假日田园,0,舒适,2018/7/22 10:03
463810,上海和平公园,207,舒适,2018/7/22 10:03
463811,中国航海博物馆,0,舒适,2018/7/22 10:03
463812,上海田子坊景区,832,舒适,2018/7/22 10:03
463813,上海鲁迅公园,1069,舒适,2018/7/22 10:02
463814,上海野生动物园,1314,舒适,2018/7/22 10:02
463815,上海大观园,15,舒适,2018/7/22 10:02
463816,上海国际旅游度假区--星愿公园,0,舒适,2018/7/22 10:02
463817,上海世纪公园,69,舒适,2018/7/22 10:02
463818,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/7/22 10:02
463819,上海老码头景区,221,舒适,2018/7/22 10:02
463820,上海月湖雕塑公园,14,舒适,2018/7/22 10:01
463821,上海宏泰园,2179,较舒适,2018/7/22 10:00
463822,华亭人家·毛桥村,49,舒适,2018/7/22 10:00
463823,上海马陆葡萄艺术村,80,舒适,2018/7/22 10:00
463824,上海玉穗绿苑,0,舒适,2018/7/22 10:00
463825,上海国际赛车场旅游景区,86,舒适,2018/7/22 10:00
463826,上海中医药博物馆,262,舒适,2018/7/22 10:00
463827,锦江乐园,0,舒适,2018/7/22 10:00
463828,锦江乐园,0,舒适,2018/7/22 10:00
463829,上海鲁迅公园,1070,舒适,2018/7/22 10:00
463830,上海豫园,443,舒适,2018/7/22 10:00
463831,上海鲜花港,0,舒适,2018/7/22 10:00
463832,上海嘉定州桥,1568,舒适,2018/7/22 10:00
463833,上海市青少年校外活动营地——东方绿舟,23,舒适,2018/7/22 10:00
463834,上海南翔景区,2232,较舒适,2018/7/22 10:00
463835,碧海金沙景区,0,舒适,2018/7/22 10:00
463836,上海汽车博览公园,387,舒适,2018/7/22 10:00
463837,上海花米庄行乡村旅游景区,0,舒适,2018/7/22 10:00
463838,上海都市菜园景区,0,舒适,2018/7/22 10:00
463839,上海古猗园,641,舒适,2018/7/22 9:59
463840,上海佘山国家森林公园·东佘山园,62,舒适,2018/7/22 9:59
463841,上海玻璃博物馆,0,舒适,2018/7/22 9:59
