序号,景区名称,客流数,舒适度,时间
495,上海召稼楼景区,5179,较舒适,2018/9/30 21:51
496,上海月湖雕塑公园,0,舒适,2018/9/30 21:51
497,东方假日田园,0,舒适,2018/9/30 21:51
498,上海植物园,8451,舒适,2018/9/30 21:50
499,上海影视乐园,493,舒适,2018/9/30 21:50
500,上海金山嘴渔村景区,49,舒适,2018/9/30 21:50
501,上海欢乐谷,3796,舒适,2018/9/30 21:50
502,上海植物园,8451,舒适,2018/9/30 21:49
503,上海玻璃博物馆,761,舒适,2018/9/30 21:48
504,上海植物园,8451,舒适,2018/9/30 21:48
505,上海科技馆,0,舒适,2018/9/30 21:47
506,中国航海博物馆,0,舒适,2018/9/30 21:47
507,朱家角古镇,729,舒适,2018/9/30 21:47
508,上海古猗园,0,舒适,2018/9/30 21:47
509,上海植物园,8451,舒适,2018/9/30 21:46
510,东方假日田园,0,舒适,2018/9/30 21:46
511,上海田子坊景区,728,舒适,2018/9/30 21:46
512,上海召稼楼景区,5179,较舒适,2018/9/30 21:46
513,上海和平公园,3166,较舒适,2018/9/30 21:46
514,上海召稼楼景区,5179,较舒适,2018/9/30 21:46
515,上海召稼楼景区,5179,较舒适,2018/9/30 21:46
516,上海月湖雕塑公园,0,舒适,2018/9/30 21:46
517,上海植物园,8451,舒适,2018/9/30 21:45
518,上海嘉定州桥,324,舒适,2018/9/30 21:45
519,上海影视乐园,493,舒适,2018/9/30 21:45
520,上海金山嘴渔村景区,49,舒适,2018/9/30 21:45
521,上海植物园,8451,舒适,2018/9/30 21:44
522,上海世纪公园,248,舒适,2018/9/30 21:44
523,上海辰山植物园,53,舒适,2018/9/30 21:44
524,上海玻璃博物馆,761,舒适,2018/9/30 21:43
525,上海植物园,8451,舒适,2018/9/30 21:43
526,上海古猗园,0,舒适,2018/9/30 21:42
527,上海植物园,8451,舒适,2018/9/30 21:42
528,上海植物园,8451,舒适,2018/9/30 21:41
529,上海田子坊景区,790,舒适,2018/9/30 21:41
530,东方假日田园,0,舒适,2018/9/30 21:41
531,上海召稼楼景区,5179,较舒适,2018/9/30 21:41
532,上海科技馆,0,舒适,2018/9/30 21:41
533,上海召稼楼景区,5179,较舒适,2018/9/30 21:41
534,上海月湖雕塑公园,0,舒适,2018/9/30 21:41
535,上海金山嘴渔村景区,49,舒适,2018/9/30 21:40
536,上海植物园,8451,舒适,2018/9/30 21:40
537,上海长风公园,0,舒适,2018/9/30 21:40
538,上海影视乐园,493,舒适,2018/9/30 21:40
539,上海植物园,8451,舒适,2018/9/30 21:39
540,上海植物园,8451,舒适,2018/9/30 21:38
541,上海玻璃博物馆,761,舒适,2018/9/30 21:38
542,上海环球金融中心观光厅,407,舒适,2018/9/30 21:37
543,上海植物园,8451,舒适,2018/9/30 21:37
544,上海古猗园,0,舒适,2018/9/30 21:37
545,上海科技馆,0,舒适,2018/9/30 21:36
546,上海召稼楼景区,5179,较舒适,2018/9/30 21:36
547,上海和平公园,3159,较舒适,2018/9/30 21:36
548,上海月湖雕塑公园,0,舒适,2018/9/30 21:36
549,上海召稼楼景区,5179,较舒适,2018/9/30 21:36
550,东方假日田园,0,舒适,2018/9/30 21:36
551,上海召稼楼景区,5179,较舒适,2018/9/30 21:36
552,中国航海博物馆,0,舒适,2018/9/30 21:35
553,上海植物园,8451,舒适,2018/9/30 21:35
554,上海田子坊景区,846,舒适,2018/9/30 21:35
555,上海影视乐园,493,舒适,2018/9/30 21:35
556,上海金山嘴渔村景区,48,舒适,2018/9/30 21:35
557,上海世纪公园,248,舒适,2018/9/30 21:34
558,上海植物园,8451,舒适,2018/9/30 21:34
559,上海玻璃博物馆,761,舒适,2018/9/30 21:33
560,上海植物园,8451,舒适,2018/9/30 21:33
561,上海古猗园,0,舒适,2018/9/30 21:32
562,上海植物园,8451,舒适,2018/9/30 21:32
563,上海植物园,8451,舒适,2018/9/30 21:31
564,上海月湖雕塑公园,0,舒适,2018/9/30 21:31
565,上海召稼楼景区,5179,较舒适,2018/9/30 21:31
566,上海科技馆,0,舒适,2018/9/30 21:31
567,上海召稼楼景区,5179,较舒适,2018/9/30 21:31
568,东方假日田园,0,舒适,2018/9/30 21:31
569,上海植物园,8451,舒适,2018/9/30 21:30
570,上海鲜花港,41,舒适,2018/9/30 21:30
571,上海市青少年校外活动营地——东方绿舟,4365,舒适,2018/9/30 21:30
572,上海金山嘴渔村景区,50,舒适,2018/9/30 21:30
573,碧海金沙景区,41,舒适,2018/9/30 21:30
574,上海田子坊景区,883,舒适,2018/9/30 21:30
575,上海嘉定州桥,86,舒适,2018/9/30 21:30
576,上海花米庄行乡村旅游景区,0,舒适,2018/9/30 21:30
577,上海海湾国家森林公园,2410,舒适,2018/9/30 21:30
578,上海玉穗绿苑,717,舒适,2018/9/30 21:30
579,上海中医药博物馆,55,舒适,2018/9/30 21:30
580,上海都市菜园景区,710,舒适,2018/9/30 21:30
581,上海影视乐园,492,舒适,2018/9/30 21:30
582,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 21:29
583,上海辰山植物园,53,舒适,2018/9/30 21:29
584,上海植物园,8451,舒适,2018/9/30 21:29
585,上海玻璃博物馆,761,舒适,2018/9/30 21:28
586,上海海洋水族馆,0,舒适,2018/9/30 21:28
587,上海植物园,8451,舒适,2018/9/30 21:28
588,上海杜莎夫人蜡像馆,364,舒适,2018/9/30 21:28
589,上海M50创意园,1720,舒适,2018/9/30 21:28
590,上海植物园,8451,舒适,2018/9/30 21:27
591,朱家角古镇,729,舒适,2018/9/30 21:27
592,上海古猗园,0,舒适,2018/9/30 21:27
593,东方假日田园,0,舒适,2018/9/30 21:26
594,中国航海博物馆,0,舒适,2018/9/30 21:26
595,上海和平公园,3146,较舒适,2018/9/30 21:26
596,上海召稼楼景区,5179,较舒适,2018/9/30 21:25
597,上海金山嘴渔村景区,50,舒适,2018/9/30 21:25
598,上海影视乐园,492,舒适,2018/9/30 21:25
599,上海召稼楼景区,5179,较舒适,2018/9/30 21:25
600,上海科技馆,0,舒适,2018/9/30 21:25
601,上海月湖雕塑公园,0,舒适,2018/9/30 21:25
602,上海植物园,8451,舒适,2018/9/30 21:25
603,上海长风公园,0,舒适,2018/9/30 21:25
604,上海田子坊景区,940,舒适,2018/9/30 21:24
605,上海植物园,8451,舒适,2018/9/30 21:24
606,上海世纪公园,248,舒适,2018/9/30 21:24
607,上海玻璃博物馆,761,舒适,2018/9/30 21:23
608,上海植物园,8451,舒适,2018/9/30 21:23
609,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 21:23
610,上海植物园,8451,舒适,2018/9/30 21:22
611,上海古猗园,0,舒适,2018/9/30 21:22
612,上海植物园,8451,舒适,2018/9/30 21:21
613,东方假日田园,0,舒适,2018/9/30 21:21
614,上海召稼楼景区,5179,较舒适,2018/9/30 21:20
615,上海召稼楼景区,5179,较舒适,2018/9/30 21:20
616,上海召稼楼景区,5179,较舒适,2018/9/30 21:20
617,上海植物园,8451,舒适,2018/9/30 21:20
618,上海月湖雕塑公园,0,舒适,2018/9/30 21:20
619,上海金山嘴渔村景区,46,舒适,2018/9/30 21:20
620,上海影视乐园,492,舒适,2018/9/30 21:20
621,上海科技馆,0,舒适,2018/9/30 21:20
622,上海欢乐谷,3797,舒适,2018/9/30 21:20
623,上海田子坊景区,1022,舒适,2018/9/30 21:19
624,上海植物园,8451,舒适,2018/9/30 21:19
625,上海植物园,8451,舒适,2018/9/30 21:18
626,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 21:18
627,上海玻璃博物馆,761,舒适,2018/9/30 21:18
628,上海国际旅游度假区,26870,舒适,2018/9/30 21:18
629,上海古猗园,0,舒适,2018/9/30 21:17
630,上海植物园,8451,舒适,2018/9/30 21:16
631,上海和平公园,3149,较舒适,2018/9/30 21:16
632,东方假日田园,0,舒适,2018/9/30 21:16
633,上海植物园,8451,舒适,2018/9/30 21:15
634,上海金山嘴渔村景区,48,舒适,2018/9/30 21:15
635,上海科技馆,0,舒适,2018/9/30 21:15
636,上海召稼楼景区,5179,较舒适,2018/9/30 21:15
637,上海嘉定州桥,36,舒适,2018/9/30 21:15
638,上海召稼楼景区,5179,较舒适,2018/9/30 21:15
639,上海月湖雕塑公园,0,舒适,2018/9/30 21:15
640,中国航海博物馆,0,舒适,2018/9/30 21:14
641,上海植物园,8451,舒适,2018/9/30 21:14
642,上海世纪公园,248,舒适,2018/9/30 21:14
643,上海影视乐园,492,舒适,2018/9/30 21:14
644,上海辰山植物园,53,舒适,2018/9/30 21:14
645,上海田子坊景区,1157,舒适,2018/9/30 21:13
646,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 21:13
647,上海玻璃博物馆,761,舒适,2018/9/30 21:13
648,上海植物园,8451,舒适,2018/9/30 21:13
649,上海国际旅游度假区,26870,舒适,2018/9/30 21:12
650,上海植物园,8451,舒适,2018/9/30 21:12
651,上海古猗园,0,舒适,2018/9/30 21:12
652,上海植物园,8451,舒适,2018/9/30 21:11
653,东方假日田园,0,舒适,2018/9/30 21:11
654,上海召稼楼景区,5179,较舒适,2018/9/30 21:10
655,上海金山嘴渔村景区,48,舒适,2018/9/30 21:10
656,上海科技馆,0,舒适,2018/9/30 21:10
657,上海召稼楼景区,5179,较舒适,2018/9/30 21:10
658,上海长风公园,0,舒适,2018/9/30 21:10
659,上海植物园,8451,舒适,2018/9/30 21:10
660,上海月湖雕塑公园,0,舒适,2018/9/30 21:10
661,上海国际旅游度假区,19870,舒适,2018/9/30 21:09
662,上海植物园,8451,舒适,2018/9/30 21:09
663,上海影视乐园,492,舒适,2018/9/30 21:09
664,上海田子坊景区,1213,舒适,2018/9/30 21:08
665,上海植物园,8451,舒适,2018/9/30 21:08
666,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 21:08
667,上海玻璃博物馆,761,舒适,2018/9/30 21:08
668,上海古猗园,0,舒适,2018/9/30 21:07
669,上海植物园,8451,舒适,2018/9/30 21:07
670,朱家角古镇,747,舒适,2018/9/30 21:07
671,上海和平公园,3139,较舒适,2018/9/30 21:06
672,东方假日田园,0,舒适,2018/9/30 21:06
673,上海召稼楼景区,5179,较舒适,2018/9/30 21:05
674,上海召稼楼景区,5179,较舒适,2018/9/30 21:05
675,上海国际旅游度假区--奕欧来精品购物村,0,舒适,2018/9/30 21:05
676,中国航海博物馆,0,舒适,2018/9/30 21:05
677,上海月湖雕塑公园,0,舒适,2018/9/30 21:05
678,上海植物园,8451,舒适,2018/9/30 21:05
679,上海金山嘴渔村景区,48,舒适,2018/9/30 21:05
680,上海科技馆,0,舒适,2018/9/30 21:05
681,上海召稼楼景区,5179,较舒适,2018/9/30 21:05
682,上海影视乐园,492,舒适,2018/9/30 21:04
683,上海植物园,8451,舒适,2018/9/30 21:04
684,上海植物园,8451,舒适,2018/9/30 21:03
685,上海世纪公园,248,舒适,2018/9/30 21:03
686,上海玻璃博物馆,761,舒适,2018/9/30 21:03
687,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 21:03
688,上海植物园,8451,舒适,2018/9/30 21:02
689,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/9/30 21:02
690,上海田子坊景区,1291,舒适,2018/9/30 21:02
691,上海古猗园,0,舒适,2018/9/30 21:02
692,上海国际旅游度假区--星愿公园,0,舒适,2018/9/30 21:02
693,上海环球金融中心观光厅,814,舒适,2018/9/30 21:01
694,上海植物园,8451,舒适,2018/9/30 21:01
695,东方假日田园,0,舒适,2018/9/30 21:01
696,上海植物园,8451,舒适,2018/9/30 21:00
697,上海召稼楼景区,5179,较舒适,2018/9/30 21:00
698,上海科技馆,0,舒适,2018/9/30 21:00
699,上海市青少年校外活动营地——东方绿舟,4365,舒适,2018/9/30 21:00
700,上海金山嘴渔村景区,49,舒适,2018/9/30 21:00
701,碧海金沙景区,41,舒适,2018/9/30 21:00
702,上海花米庄行乡村旅游景区,0,舒适,2018/9/30 21:00
703,上海月湖雕塑公园,0,舒适,2018/9/30 21:00
704,上海海湾国家森林公园,2410,舒适,2018/9/30 21:00
705,上海玉穗绿苑,717,舒适,2018/9/30 21:00
706,上海中医药博物馆,55,舒适,2018/9/30 21:00
707,上海都市菜园景区,710,舒适,2018/9/30 21:00
708,上海嘉定州桥,172,舒适,2018/9/30 21:00
709,上海汽车博览公园,39,舒适,2018/9/30 21:00
710,上海召稼楼景区,5179,较舒适,2018/9/30 21:00
711,上海鲜花港,41,舒适,2018/9/30 21:00
712,上海辰山植物园,53,舒适,2018/9/30 20:59
713,上海植物园,8451,舒适,2018/9/30 20:59
714,上海影视乐园,490,舒适,2018/9/30 20:59
715,上海M50创意园,1727,舒适,2018/9/30 20:58
716,上海植物园,8451,舒适,2018/9/30 20:58
717,上海海洋水族馆,170,舒适,2018/9/30 20:58
718,上海玻璃博物馆,761,舒适,2018/9/30 20:58
719,上海杜莎夫人蜡像馆,365,舒适,2018/9/30 20:58
720,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 20:58
721,上海田子坊景区,1314,舒适,2018/9/30 20:57
722,上海植物园,8451,舒适,2018/9/30 20:57
723,上海古猗园,0,舒适,2018/9/30 20:57
724,中国航海博物馆,0,舒适,2018/9/30 20:56
725,上海和平公园,3211,较舒适,2018/9/30 20:56
726,东方假日田园,0,舒适,2018/9/30 20:56
727,上海召稼楼景区,5179,较舒适,2018/9/30 20:55
728,上海金山嘴渔村景区,50,舒适,2018/9/30 20:55
729,上海国际时尚中心,1059,舒适,2018/9/30 20:55
730,上海植物园,8451,舒适,2018/9/30 20:55
731,上海长风公园,0,舒适,2018/9/30 20:55
732,上海召稼楼景区,5179,较舒适,2018/9/30 20:55
733,上海月湖雕塑公园,0,舒适,2018/9/30 20:55
734,上海影视乐园,490,舒适,2018/9/30 20:54
735,上海植物园,8451,舒适,2018/9/30 20:54
736,上海科技馆,0,舒适,2018/9/30 20:54
737,上海国际旅游度假区--生态园,0,舒适,2018/9/30 20:53
738,上海玻璃博物馆,761,舒适,2018/9/30 20:53
739,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 20:53
740,上海植物园,8451,舒适,2018/9/30 20:53
741,上海世纪公园,248,舒适,2018/9/30 20:53
742,上海古猗园,0,舒适,2018/9/30 20:52
743,上海植物园,8451,舒适,2018/9/30 20:52
744,上海植物园,8451,舒适,2018/9/30 20:51
745,上海田子坊景区,1356,舒适,2018/9/30 20:51
746,东方假日田园,0,舒适,2018/9/30 20:51
747,上海召稼楼景区,5179,较舒适,2018/9/30 20:50
748,上海召稼楼景区,5179,较舒适,2018/9/30 20:50
749,上海召稼楼景区,5179,较舒适,2018/9/30 20:50
750,上海欢乐谷,3799,舒适,2018/9/30 20:50
751,上海金山嘴渔村景区,50,舒适,2018/9/30 20:50
752,上海植物园,8451,舒适,2018/9/30 20:50
753,上海植物园,8451,舒适,2018/9/30 20:49
754,上海月湖雕塑公园,0,舒适,2018/9/30 20:49
755,上海影视乐园,491,舒适,2018/9/30 20:49
756,上海科技馆,0,舒适,2018/9/30 20:49
757,上海植物园,8451,舒适,2018/9/30 20:48
758,上海玻璃博物馆,761,舒适,2018/9/30 20:48
759,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 20:48
760,上海植物园,8451,舒适,2018/9/30 20:47
761,上海古猗园,0,舒适,2018/9/30 20:47
762,朱家角古镇,817,舒适,2018/9/30 20:47
763,上海田子坊景区,1423,舒适,2018/9/30 20:46
764,上海和平公园,3288,较舒适,2018/9/30 20:46
765,东方假日田园,0,舒适,2018/9/30 20:46
766,上海植物园,8451,舒适,2018/9/30 20:45
767,上海金山嘴渔村景区,50,舒适,2018/9/30 20:45
768,上海召稼楼景区,5179,较舒适,2018/9/30 20:45
769,上海汽车博览公园,48,舒适,2018/9/30 20:45
770,上海召稼楼景区,5179,较舒适,2018/9/30 20:45
771,上海嘉定州桥,304,舒适,2018/9/30 20:45
772,上海植物园,8451,舒适,2018/9/30 20:44
773,上海科技馆,0,舒适,2018/9/30 20:44
774,中国航海博物馆,0,舒适,2018/9/30 20:44
775,上海辰山植物园,53,舒适,2018/9/30 20:44
776,上海月湖雕塑公园,0,舒适,2018/9/30 20:44
777,上海影视乐园,491,舒适,2018/9/30 20:44
778,上海植物园,8451,舒适,2018/9/30 20:43
779,上海世纪公园,248,舒适,2018/9/30 20:43
780,上海玻璃博物馆,762,舒适,2018/9/30 20:43
781,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 20:43
782,上海古猗园,0,舒适,2018/9/30 20:42
783,上海植物园,8451,舒适,2018/9/30 20:42
784,东方假日田园,0,舒适,2018/9/30 20:41
785,上海植物园,8451,舒适,2018/9/30 20:41
786,上海金山嘴渔村景区,49,舒适,2018/9/30 20:40
787,上海田子坊景区,1428,舒适,2018/9/30 20:40
788,上海长风公园,0,舒适,2018/9/30 20:40
789,上海植物园,8451,舒适,2018/9/30 20:40
790,上海召稼楼景区,5179,较舒适,2018/9/30 20:40
791,上海召稼楼景区,5179,较舒适,2018/9/30 20:40
792,上海召稼楼景区,5179,较舒适,2018/9/30 20:40
793,上海科技馆,0,舒适,2018/9/30 20:39
794,上海影视乐园,491,舒适,2018/9/30 20:39
795,上海月湖雕塑公园,0,舒适,2018/9/30 20:39
796,上海植物园,8451,舒适,2018/9/30 20:39
797,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 20:38
798,上海植物园,8451,舒适,2018/9/30 20:38
799,上海玻璃博物馆,762,舒适,2018/9/30 20:38
800,上海植物园,8451,舒适,2018/9/30 20:37
801,上海古猗园,0,舒适,2018/9/30 20:37
802,东方假日田园,0,舒适,2018/9/30 20:36
803,上海植物园,8451,舒适,2018/9/30 20:36
804,上海和平公园,3341,较舒适,2018/9/30 20:36
805,上海召稼楼景区,5179,较舒适,2018/9/30 20:35
806,上海召稼楼景区,5179,较舒适,2018/9/30 20:35
807,上海田子坊景区,1472,舒适,2018/9/30 20:35
808,上海植物园,8451,舒适,2018/9/30 20:35
809,上海金山嘴渔村景区,50,舒适,2018/9/30 20:35
810,中国航海博物馆,0,舒适,2018/9/30 20:35
811,上海植物园,8451,舒适,2018/9/30 20:34
812,上海月湖雕塑公园,0,舒适,2018/9/30 20:34
813,上海影视乐园,491,舒适,2018/9/30 20:34
814,上海科技馆,0,舒适,2018/9/30 20:34
815,上海植物园,8451,舒适,2018/9/30 20:33
816,上海世纪公园,248,舒适,2018/9/30 20:33
817,上海玻璃博物馆,762,舒适,2018/9/30 20:33
818,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 20:33
819,上海古猗园,0,舒适,2018/9/30 20:32
820,东方假日田园,0,舒适,2018/9/30 20:31
821,上海植物园,8451,舒适,2018/9/30 20:31
822,上海植物园,8451,舒适,2018/9/30 20:30
823,上海鲜花港,41,舒适,2018/9/30 20:30
824,上海市青少年校外活动营地——东方绿舟,4365,舒适,2018/9/30 20:30
825,上海金山嘴渔村景区,246,舒适,2018/9/30 20:30
826,碧海金沙景区,41,舒适,2018/9/30 20:30
827,上海花米庄行乡村旅游景区,0,舒适,2018/9/30 20:30
828,上海召稼楼景区,5179,较舒适,2018/9/30 20:30
829,上海玉穗绿苑,717,舒适,2018/9/30 20:30
830,上海中医药博物馆,55,舒适,2018/9/30 20:30
831,上海都市菜园景区,710,舒适,2018/9/30 20:30
832,上海嘉定州桥,540,舒适,2018/9/30 20:30
833,上海汽车博览公园,33,舒适,2018/9/30 20:30
834,上海召稼楼景区,5179,较舒适,2018/9/30 20:30
835,上海海湾国家森林公园,2410,舒适,2018/9/30 20:30
836,上海影视乐园,490,舒适,2018/9/30 20:29
837,上海植物园,8451,舒适,2018/9/30 20:29
838,上海辰山植物园,53,舒适,2018/9/30 20:29
839,上海月湖雕塑公园,0,舒适,2018/9/30 20:29
840,上海田子坊景区,1481,舒适,2018/9/30 20:29
841,上海佘山国家森林公园·西佘山园,418,舒适,2018/9/30 20:28
842,上海玻璃博物馆,762,舒适,2018/9/30 20:28
843,上海海洋水族馆,170,舒适,2018/9/30 20:28
844,上海植物园,8451,舒适,2018/9/30 20:28
845,上海M50创意园,1742,舒适,2018/9/30 20:28
846,上海科技馆,0,舒适,2018/9/30 20:28
847,上海杜莎夫人蜡像馆,378,舒适,2018/9/30 20:28
848,上海古猗园,0,舒适,2018/9/30 20:27
849,朱家角古镇,882,舒适,2018/9/30 20:27
