序号,景区名称,客流数,舒适度,时间
200299,上海宏泰园,46,舒适,2018/8/27 16:00
200300,华亭人家·毛桥村,0,舒适,2018/8/27 16:00
200301,上海豫园,556,舒适,2018/8/27 16:00
200302,东方假日田园,0,舒适,2018/8/27 15:59
200303,上海大观园,71,舒适,2018/8/27 15:59
200304,周浦花海,113,舒适,2018/8/27 15:59
200305,上海田子坊景区,3295,较舒适,2018/8/27 15:59
200306,上海海湾国家森林公园,116,舒适,2018/8/27 15:59
200307,上海国际旅游度假区--奕欧来精品购物村,0,舒适,2018/8/27 15:58
200308,上海佘山国家森林公园·西佘山园,296,舒适,2018/8/27 15:58
200309,上海金山嘴渔村景区,82,舒适,2018/8/27 15:58
200310,上海影视乐园,487,舒适,2018/8/27 15:58
200311,上海动物园,4615,舒适,2018/8/27 15:58
200312,上海老码头景区,393,舒适,2018/8/27 15:58
200313,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:58
200314,上海古猗园,2989,舒适,2018/8/27 15:58
200315,上海城市规划展示馆,5,舒适,2018/8/27 15:57
200316,上海杜莎夫人蜡像馆,951,较舒适,2018/8/27 15:57
200317,上海博物馆,0,舒适,2018/8/27 15:57
200318,上海海洋水族馆,878,舒适,2018/8/27 15:57
200319,上海科技馆,37,舒适,2018/8/27 15:57
200320,上海醉白池公园,147,舒适,2018/8/27 15:57
200321,上海月湖雕塑公园,62,舒适,2018/8/27 15:57
200322,上海佘山国家森林公园·东佘山园,58,舒适,2018/8/27 15:57
200323,上海M50创意园,1374,舒适,2018/8/27 15:57
200324,上海动物园,4662,舒适,2018/8/27 15:56
200325,上海国际时尚中心,799,舒适,2018/8/27 15:55
200326,上海韩湘水博园,49,舒适,2018/8/27 15:55
200327,上海长风公园,1179,舒适,2018/8/27 15:55
200328,上海老码头景区,270,舒适,2018/8/27 15:55
200329,上海和平公园,2139,舒适,2018/8/27 15:55
200330,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:55
200331,上海野生动物园,5366,舒适,2018/8/27 15:55
200332,上海顾村公园景区,109,舒适,2018/8/27 15:55
200333,上海动物园,4685,舒适,2018/8/27 15:55
200334,上海田子坊景区,3338,较舒适,2018/8/27 15:54
200335,上海大观园,91,舒适,2018/8/27 15:54
200336,东方假日田园,0,舒适,2018/8/27 15:54
200337,上海动物园,4705,舒适,2018/8/27 15:54
200338,上海古猗园,2985,舒适,2018/8/27 15:53
200339,上海东林寺景区,5,舒适,2018/8/27 15:53
200340,上海世纪公园,796,舒适,2018/8/27 15:53
200341,上海影视乐园,488,舒适,2018/8/27 15:53
200342,上海国际旅游度假区--生态园,0,舒适,2018/8/27 15:52
200343,上海动物园,4755,舒适,2018/8/27 15:52
200344,上海月湖雕塑公园,68,舒适,2018/8/27 15:52
200345,上海佘山国家森林公园·西佘山园,303,舒适,2018/8/27 15:52
200346,上海佘山国家森林公园·东佘山园,55,舒适,2018/8/27 15:52
200347,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:52
200348,上海科技馆,37,舒适,2018/8/27 15:52
200349,上海老码头景区,448,舒适,2018/8/27 15:52
200350,上海醉白池公园,149,舒适,2018/8/27 15:51
200351,上海金山嘴渔村景区,73,舒适,2018/8/27 15:50
200352,上海顾村公园景区,112,舒适,2018/8/27 15:50
200353,上海野生动物园,5673,舒适,2018/8/27 15:50
200354,上海宋庆龄故居纪念馆,0,舒适,2018/8/27 15:50
200355,上海动物园,4813,舒适,2018/8/27 15:49
200356,东方假日田园,0,舒适,2018/8/27 15:49
200357,周浦花海,101,舒适,2018/8/27 15:49
200358,上海老码头景区,325,舒适,2018/8/27 15:49
200359,上海大观园,89,舒适,2018/8/27 15:49
200360,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:49
200361,上海影视乐园,488,舒适,2018/8/27 15:48
200362,上海国际旅游度假区,46328,舒适,2018/8/27 15:48
200363,上海田子坊景区,3366,较舒适,2018/8/27 15:48
200364,上海古猗园,2994,舒适,2018/8/27 15:48
200365,朱家角古镇,514,舒适,2018/8/27 15:48
200366,上海辰山植物园,251,舒适,2018/8/27 15:47
200367,上海动物园,4848,舒适,2018/8/27 15:47
200368,上海佘山国家森林公园·西佘山园,328,舒适,2018/8/27 15:47
200369,上海佘山国家森林公园·东佘山园,54,舒适,2018/8/27 15:47
200370,上海科技馆,37,舒适,2018/8/27 15:47
200371,上海月湖雕塑公园,68,舒适,2018/8/27 15:47
200372,上海醉白池公园,133,舒适,2018/8/27 15:46
200373,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:46
200374,上海顾村公园景区,124,舒适,2018/8/27 15:45
200375,上海和平公园,2139,舒适,2018/8/27 15:45
200376,锦江乐园,1113,舒适,2018/8/27 15:45
200377,锦江乐园,1113,舒适,2018/8/27 15:45
200378,上海野生动物园,5974,舒适,2018/8/27 15:45
200379,上海嘉定州桥,2240,舒适,2018/8/27 15:45
200380,上海老码头景区,202,舒适,2018/8/27 15:45
200381,上海汽车博览公园,0,舒适,2018/8/27 15:45
200382,上海马陆葡萄艺术村,148,舒适,2018/8/27 15:45
200383,上海国际赛车场旅游景区,85,舒适,2018/8/27 15:45
200384,上海宏泰园,46,舒适,2018/8/27 15:45
200385,华亭人家·毛桥村,0,舒适,2018/8/27 15:45
200386,上海南翔景区,2604,较舒适,2018/8/27 15:45
200387,东方假日田园,0,舒适,2018/8/27 15:44
200388,上海海湾国家森林公园,113,舒适,2018/8/27 15:44
200389,上海动物园,4939,舒适,2018/8/27 15:44
200390,上海大观园,90,舒适,2018/8/27 15:44
200391,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:43
200392,上海田子坊景区,3338,较舒适,2018/8/27 15:43
200393,上海世纪公园,801,舒适,2018/8/27 15:43
200394,上海影视乐园,488,舒适,2018/8/27 15:43
200395,上海东林寺景区,7,舒适,2018/8/27 15:43
200396,上海古猗园,2981,舒适,2018/8/27 15:43
200397,上海老码头景区,236,舒适,2018/8/27 15:42
200398,上海佘山国家森林公园·西佘山园,333,舒适,2018/8/27 15:42
200399,上海月湖雕塑公园,63,舒适,2018/8/27 15:42
200400,上海动物园,4978,舒适,2018/8/27 15:42
200401,上海佘山国家森林公园·东佘山园,47,舒适,2018/8/27 15:42
200402,上海金山嘴渔村景区,76,舒适,2018/8/27 15:42
200403,上海科技馆,37,舒适,2018/8/27 15:42
200404,上海野生动物园,6124,舒适,2018/8/27 15:40
200405,上海长风公园,1179,舒适,2018/8/27 15:40
200406,上海顾村公园景区,128,舒适,2018/8/27 15:40
200407,上海醉白池公园,140,舒适,2018/8/27 15:40
200408,上海动物园,5015,舒适,2018/8/27 15:40
200409,东方假日田园,0,舒适,2018/8/27 15:39
200410,上海大观园,98,舒适,2018/8/27 15:39
200411,上海老码头景区,413,舒适,2018/8/27 15:39
200412,周浦花海,100,舒适,2018/8/27 15:39
200413,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:39
200414,上海古猗园,2975,舒适,2018/8/27 15:38
200415,上海动物园,5079,舒适,2018/8/27 15:38
200416,上海影视乐园,487,舒适,2018/8/27 15:38
200417,上海科技馆,37,舒适,2018/8/27 15:37
200418,上海田子坊景区,3315,较舒适,2018/8/27 15:37
200419,上海佘山国家森林公园·西佘山园,332,舒适,2018/8/27 15:37
200420,上海佘山国家森林公园·东佘山园,56,舒适,2018/8/27 15:37
200421,上海动物园,5120,舒适,2018/8/27 15:36
200422,上海老码头景区,290,舒适,2018/8/27 15:36
200423,上海月湖雕塑公园,57,舒适,2018/8/27 15:36
200424,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:36
200425,上海和平公园,2077,舒适,2018/8/27 15:35
200426,上海顾村公园景区,133,舒适,2018/8/27 15:35
200427,上海醉白池公园,137,舒适,2018/8/27 15:35
200428,东方假日田园,0,舒适,2018/8/27 15:34
200429,上海金山嘴渔村景区,87,舒适,2018/8/27 15:34
200430,上海野生动物园,6231,舒适,2018/8/27 15:34
200431,上海动物园,5146,舒适,2018/8/27 15:34
200432,上海大观园,107,舒适,2018/8/27 15:34
200433,上海世纪公园,783,舒适,2018/8/27 15:33
200434,上海东林寺景区,13,舒适,2018/8/27 15:33
200435,上海老码头景区,468,舒适,2018/8/27 15:33
200436,上海古猗园,2969,舒适,2018/8/27 15:33
200437,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:33
200438,上海影视乐园,484,舒适,2018/8/27 15:33
200439,上海辰山植物园,258,舒适,2018/8/27 15:32
200440,上海佘山国家森林公园·西佘山园,343,舒适,2018/8/27 15:32
200441,上海动物园,5201,舒适,2018/8/27 15:32
200442,上海田子坊景区,3277,较舒适,2018/8/27 15:32
200443,上海月湖雕塑公园,58,舒适,2018/8/27 15:31
200444,东平国家森林公园,446,舒适,2018/8/27 15:31
200445,上海佘山国家森林公园·东佘山园,64,舒适,2018/8/27 15:31
200446,上海科技馆,37,舒适,2018/8/27 15:31
200447,上海花米庄行乡村旅游景区,0,舒适,2018/8/27 15:30
200448,锦江乐园,1084,舒适,2018/8/27 15:30
200449,上海中医药博物馆,6,舒适,2018/8/27 15:30
200450,上海都市菜园景区,34,舒适,2018/8/27 15:30
200451,上海动物园,5241,舒适,2018/8/27 15:30
200452,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:30
200453,上海嘉定州桥,2276,舒适,2018/8/27 15:30
200454,上海鲜花港,11,舒适,2018/8/27 15:30
200455,上海市青少年校外活动营地——东方绿舟,3187,舒适,2018/8/27 15:30
200456,碧海金沙景区,11,舒适,2018/8/27 15:30
200457,上海南翔景区,2610,较舒适,2018/8/27 15:30
200458,上海汽车博览公园,0,舒适,2018/8/27 15:30
200459,上海马陆葡萄艺术村,163,舒适,2018/8/27 15:30
200460,上海国际赛车场旅游景区,85,舒适,2018/8/27 15:30
200461,上海宏泰园,47,舒适,2018/8/27 15:30
200462,华亭人家·毛桥村,0,舒适,2018/8/27 15:30
200463,上海老码头景区,345,舒适,2018/8/27 15:30
200464,上海顾村公园景区,137,舒适,2018/8/27 15:30
200465,锦江乐园,1084,舒适,2018/8/27 15:30
200466,上海玉穗绿苑,5207,舒适,2018/8/27 15:30
200467,上海野生动物园,6342,舒适,2018/8/27 15:29
200468,东方假日田园,0,舒适,2018/8/27 15:29
200469,上海醉白池公园,150,舒适,2018/8/27 15:29
200470,上海海湾国家森林公园,106,舒适,2018/8/27 15:29
200471,周浦花海,88,舒适,2018/8/27 15:29
200472,上海大观园,117,舒适,2018/8/27 15:29
200473,上海动物园,5270,舒适,2018/8/27 15:28
200474,上海古猗园,2971,舒适,2018/8/27 15:28
200475,上海影视乐园,478,舒适,2018/8/27 15:28
200476,朱家角古镇,568,舒适,2018/8/27 15:28
200477,上海城市规划展示馆,4,舒适,2018/8/27 15:27
200478,上海杜莎夫人蜡像馆,850,较舒适,2018/8/27 15:27
200479,上海海洋水族馆,1191,舒适,2018/8/27 15:27
200480,上海老码头景区,222,舒适,2018/8/27 15:27
200481,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:27
200482,上海M50创意园,1372,舒适,2018/8/27 15:27
200483,上海佘山国家森林公园·西佘山园,352,舒适,2018/8/27 15:27
200484,上海博物馆,0,舒适,2018/8/27 15:27
200485,上海动物园,5304,舒适,2018/8/27 15:26
200486,上海金山嘴渔村景区,102,舒适,2018/8/27 15:26
200487,上海佘山国家森林公园·东佘山园,70,舒适,2018/8/27 15:26
200488,上海科技馆,37,舒适,2018/8/27 15:26
200489,上海田子坊景区,3296,较舒适,2018/8/27 15:26
200490,上海月湖雕塑公园,58,舒适,2018/8/27 15:26
200491,上海长风公园,1326,舒适,2018/8/27 15:25
200492,上海和平公园,2046,舒适,2018/8/27 15:25
200493,上海顾村公园景区,139,舒适,2018/8/27 15:25
200494,上海老码头景区,256,舒适,2018/8/27 15:24
200495,上海野生动物园,6454,舒适,2018/8/27 15:24
200496,上海醉白池公园,162,舒适,2018/8/27 15:24
200497,东方假日田园,0,舒适,2018/8/27 15:24
200498,上海大观园,114,舒适,2018/8/27 15:24
200499,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:24
200500,上海世纪公园,759,舒适,2018/8/27 15:23
200501,上海东林寺景区,9,舒适,2018/8/27 15:23
200502,上海动物园,5333,舒适,2018/8/27 15:23
200503,上海古猗园,2966,舒适,2018/8/27 15:23
200504,上海影视乐园,451,舒适,2018/8/27 15:23
200505,上海佘山国家森林公园·西佘山园,342,舒适,2018/8/27 15:22
200506,上海田子坊景区,3265,较舒适,2018/8/27 15:21
200507,上海科技馆,37,舒适,2018/8/27 15:21
200508,上海老码头景区,433,舒适,2018/8/27 15:21
200509,上海佘山国家森林公园·东佘山园,67,舒适,2018/8/27 15:21
200510,上海动物园,5446,舒适,2018/8/27 15:21
200511,上海月湖雕塑公园,58,舒适,2018/8/27 15:21
200512,上海环球金融中心观光厅,601,舒适,2018/8/27 15:20
200513,上海顾村公园景区,141,舒适,2018/8/27 15:20
200514,上海动物园,5455,舒适,2018/8/27 15:20
200515,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:20
200516,东方假日田园,0,舒适,2018/8/27 15:19
200517,周浦花海,85,舒适,2018/8/27 15:19
200518,上海大观园,122,舒适,2018/8/27 15:19
200519,上海动物园,5449,舒适,2018/8/27 15:19
200520,上海野生动物园,6618,舒适,2018/8/27 15:18
200521,上海醉白池公园,172,舒适,2018/8/27 15:18
200522,上海老码头景区,311,舒适,2018/8/27 15:18
200523,上海古猗园,2960,舒适,2018/8/27 15:18
200524,上海动物园,5484,舒适,2018/8/27 15:18
200525,上海金山嘴渔村景区,109,舒适,2018/8/27 15:18
200526,上海影视乐园,428,舒适,2018/8/27 15:18
200527,上海辰山植物园,275,舒适,2018/8/27 15:17
200528,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:17
200529,上海佘山国家森林公园·西佘山园,344,舒适,2018/8/27 15:17
200530,上海动物园,5492,舒适,2018/8/27 15:17
200531,上海佘山国家森林公园·东佘山园,72,舒适,2018/8/27 15:16
200532,上海月湖雕塑公园,55,舒适,2018/8/27 15:16
200533,上海顾村公园景区,136,舒适,2018/8/27 15:15
200534,锦江乐园,1062,舒适,2018/8/27 15:15
200535,锦江乐园,1062,舒适,2018/8/27 15:15
200536,上海嘉定州桥,2324,舒适,2018/8/27 15:15
200537,上海田子坊景区,3163,较舒适,2018/8/27 15:15
200538,上海南翔景区,2588,较舒适,2018/8/27 15:15
200539,上海汽车博览公园,0,舒适,2018/8/27 15:15
200540,上海马陆葡萄艺术村,123,舒适,2018/8/27 15:15
200541,上海国际赛车场旅游景区,99,舒适,2018/8/27 15:15
200542,上海宏泰园,47,舒适,2018/8/27 15:15
200543,上海科技馆,66,舒适,2018/8/27 15:15
200544,上海老码头景区,488,舒适,2018/8/27 15:15
200545,华亭人家·毛桥村,0,舒适,2018/8/27 15:15
200546,上海和平公园,2026,舒适,2018/8/27 15:15
200547,东方假日田园,0,舒适,2018/8/27 15:14
200548,上海动物园,5583,舒适,2018/8/27 15:14
200549,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:14
200550,上海海湾国家森林公园,102,舒适,2018/8/27 15:14
200551,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:14
200552,上海大观园,122,舒适,2018/8/27 15:14
200553,上海影视乐园,446,舒适,2018/8/27 15:13
200554,上海野生动物园,6762,舒适,2018/8/27 15:13
200555,上海东林寺景区,8,舒适,2018/8/27 15:13
200556,上海古猗园,2935,舒适,2018/8/27 15:13
200557,上海世纪公园,727,舒适,2018/8/27 15:13
200558,上海醉白池公园,185,舒适,2018/8/27 15:13
200559,上海佘山国家森林公园·西佘山园,353,舒适,2018/8/27 15:12
200560,上海老码头景区,365,舒适,2018/8/27 15:12
200561,上海动物园,5602,舒适,2018/8/27 15:12
200562,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:11
200563,上海佘山国家森林公园·东佘山园,93,舒适,2018/8/27 15:11
200564,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:11
200565,上海顾村公园景区,136,舒适,2018/8/27 15:10
200566,上海田子坊景区,3124,较舒适,2018/8/27 15:10
200567,上海动物园,5659,舒适,2018/8/27 15:10
200568,上海月湖雕塑公园,56,舒适,2018/8/27 15:10
200569,上海金山嘴渔村景区,122,舒适,2018/8/27 15:10
200570,上海长风公园,1388,舒适,2018/8/27 15:10
200571,上海科技馆,47,舒适,2018/8/27 15:10
200572,上海国际旅游度假区,46328,舒适,2018/8/27 15:10
200573,上海动物园,5691,舒适,2018/8/27 15:09
200574,东方假日田园,0,舒适,2018/8/27 15:09
200575,周浦花海,83,舒适,2018/8/27 15:09
200576,上海老码头景区,242,舒适,2018/8/27 15:09
200577,上海大观园,115,舒适,2018/8/27 15:09
200578,上海野生动物园,6891,舒适,2018/8/27 15:08
200579,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:08
200580,上海古猗园,2910,舒适,2018/8/27 15:08
200581,朱家角古镇,669,舒适,2018/8/27 15:08
200582,上海醉白池公园,185,舒适,2018/8/27 15:07
200583,上海影视乐园,453,舒适,2018/8/27 15:07
200584,上海佘山国家森林公园·西佘山园,333,舒适,2018/8/27 15:07
200585,上海佘山国家森林公园·东佘山园,100,舒适,2018/8/27 15:06
200586,上海老码头景区,276,舒适,2018/8/27 15:06
200587,上海国际旅游度假区--星愿公园,0,舒适,2018/8/27 15:06
200588,上海国际旅游度假区--迪士尼乐园,0,舒适,2018/8/27 15:06
200589,上海动物园,5717,舒适,2018/8/27 15:06
200590,上海和平公园,1994,舒适,2018/8/27 15:05
200591,上海自然博物馆（上海科技馆分馆）,0,舒适,2018/8/27 15:05
200592,上海顾村公园景区,138,舒适,2018/8/27 15:05
200593,上海月湖雕塑公园,52,舒适,2018/8/27 15:05
200594,上海科技馆,47,舒适,2018/8/27 15:05
200595,东方假日田园,0,舒适,2018/8/27 15:04
200596,上海动物园,5767,舒适,2018/8/27 15:04
200597,上海田子坊景区,3085,较舒适,2018/8/27 15:04
200598,上海大观园,124,舒适,2018/8/27 15:04
